URL Reel	Gancho (primera frase) – la primera línea del video	Nicho	Cantidad de visualizaciones	Nombre de la cuenta	Fecha 	sector
https://www.instagram.com/reel/DLZqb9iTCHB/?utm_source=ig_web_copy_link	ME IMPACTÓ CUANDO ÉL DIJO...	Desarrollo Personal	2,6 Millones	belmarthinking	27 de junio	Desarrollo personal
https://www.instagram.com/reel/DFp7iUDtT5v/?utm_source=ig_web_copy_link	Yo, cuando mi jefe me pide que sea más positivo en el trabajo.	Desarrollo Personal	2,8 Millones	empoweredglowsociety	4 de febrero de 2025	Desarrollo personal
https://www.instagram.com/reel/DKHC_X5p_BG/?utm_source=ig_web_copy_link	PERO EN REALIDAD...	Desarrollo Personal	1,5 Millones	cenaris	26 de mayo	Desarrollo personal
https://www.instagram.com/reel/DFJGfSVItlb/?utm_source=ig_web_copy_link	Es imposible aburrirse cuando tienes una carrera que crecer, un cuerpo que optimizar y una mente que hacer más inteligente. Si estás aburrido, construye algo.	Desarrollo Personal	2,1 Millones	lisaforsmaan	23 de enero	Desarrollo personal
https://www.instagram.com/reel/DAB2-vsSzYg/?utm_source=ig_web_copy_link	"Esto pasa cuando alguien se siente emocionalmente agotado de intentar ""arreglar"" a su pareja sin ver progreso."	Desarrollo Personal	1,8 Millones	janette.xzeto	17 de septiembre de 2024	Desarrollo personal
https://www.instagram.com/reel/ClRLZyEAVkY/?utm_source=ig_web_copy_link	Cómo detectar a un mentiroso solo mirando sus ojos.	Desarrollo Personal	2,4 Millones	lotsoflearning india	22 de noviembre de 2022	Desarrollo personal
https://www.instagram.com/reel/CyBRMkyO_1F/?utm_source=ig_web_copy_link	Hola, soy ese tipo que parece que realmente está interesado.	Desarrollo Personal	1,4 Millones	eldivinenino	5 de octubre de 2023	Desarrollo personal
https://www.instagram.com/reel/DId5cq9S5tt/?utm_source=ig_web_copy_link	A veces sufres no porque estés equivocado.	Desarrollo Personal	2,2 Millones	conscious.manifestor.vidhya	15 de abril	Desarrollo personal
https://www.instagram.com/reel/Cocped5gLv2/?utm_source=ig_web_copy_link	Cómo presentarte en una reunión.	Desarrollo Personal	3,6 Millones	lotsoflearning_india	9 de febrero de 2023	Desarrollo personal
https://www.instagram.com/reel/C74Q7w5t82D/?utm_source=ig_web_copy_link	Nunca tomes nada personal otra vez.	Desarrollo Personal	1,1 Millones	helloipsita	6 de junio de 2024	Desarrollo personal
https://www.instagram.com/reel/DJoA1QbvzzZ/?utm_source=ig_web_copy_link	4 años de terapia en 1 minuto.	Desarrollo Personal	1,8 Millones	adamcumberland_	14 de mayo	Desarrollo personal
https://www.instagram.com/reel/DJ71icdoUe1/?utm_source=ig_web_copy_link	3 frases mágicas para aumentar tu simpatía.	Desarrollo Personal	6,5 Millones	successfulmotion	22 de mayo	Desarrollo personal
https://www.instagram.com/reel/C6ZV5fDADcQ/?utm_source=ig_web_copy_link	No es justo.	Desarrollo Personal	11,5 Millones	hypequeenhq	30 de abril de 2024	Desarrollo personal
https://www.instagram.com/reel/DM_Q3uPC_4I/?utm_source=ig_web_copy_link	¿PUEDES VER EL DOLOR DETRÁS DE LA RABIA?	Desarrollo Personal	3,2 Millones	robdialjr	6 de agosto	Desarrollo personal
https://www.instagram.com/reel/DHc48KhocuS/?utm_source=ig_web_copy_link	El lado premium de Instagram...	Desarrollo Personal	15,3 Millones	bleu.rays	21 de marzo	Desarrollo personal
https://www.instagram.com/reel/DFXvx1WMj-Q/?utm_source=ig_web_copy_link	No estás sanado, solo estás aislado sin nadie que te detone.	Desarrollo Personal	3,3 Millones	selflovedestiny	28 de enero de 2025	Desarrollo personal
https://www.instagram.com/reel/DLXWilFRWup/?utm_source=ig_web_copy_link	Soy pobre. Terry Crews sobre la MENTALIDAD DE VÍCTIMA.	Desarrollo Personal	1,4 Millones	soulboom	26 de junio	Desarrollo personal
https://www.instagram.com/reel/DJ9jdmgqDwA/?utm_source=ig_web_copy_link	Después de perder 5 años de mi vida procrastinando, estas son las cosas que desearía que más gente supiera antes de que fuera demasiado tarde.	Desarrollo Personal	3,4 Millones	leveluplouie	22 de mayo	Desarrollo personal
https://www.instagram.com/reel/DGqFsPEBIqA/?utm_source=ig_web_copy_link	Cuando algo termina...	Desarrollo Personal	1,1 Millones	riseofherempire	1 de marzo	Desarrollo personal
https://www.instagram.com/reel/DKDj-N1oekp/?utm_source=ig_web_copy_link	El secreto del éxito: eliminar la charla negativa.	Desarrollo Personal	2 Millones	successfulmotion	25 de mayo de 2025	Desarrollo personal
https://www.instagram.com/reel/DEkdOpFP5yn/?utm_source=ig_web_copy_link	Espero que mi ausencia te dé la paz que mi amor no pudo.	Desarrollo Personal	2,8 Millones	cupandinspiration	8 de enero	Desarrollo personal
https://www.instagram.com/reel/DGStA5ONeAw/?utm_source=ig_web_copy_link	"¿Alguna vez tienes un momento en que dices ""sé que fuiste tú, Dios, gracias""?"	Desarrollo Personal	4,3 Millones	fairyqueeeeen	20 de febrero	Desarrollo personal
https://www.instagram.com/reel/DIojLAYTgV2/?utm_source=ig_web_copy_link	7 tipos de sobrepensamiento (y la cura).	Desarrollo Personal	4,2 Millones	niteshsharma.ig	19 de abril	Desarrollo personal
https://www.instagram.com/reel/DFS8n0FOJeM/?utm_source=ig_web_copy_link	Sé un hombre que tenga...	Desarrollo Personal	3,3 Millones	opalmonarch	26 de enero	Desarrollo personal
https://www.instagram.com/reel/DIdMnRkxcv0/?utm_source=ig_web_copy_link	Y yo no sabía esto.	Desarrollo Personal	1,1 Millones	beingandbecomingavi	15 de abril	Desarrollo personal
https://www.instagram.com/reel/DKh_074o7kn/?utm_source=ig_web_copy_link	Cuando publico mis logros...	Desarrollo Personal	8,8 Millones	linamoynha	6 de junio de 2024	Desarrollo personal
https://www.instagram.com/reel/DGr6jtatf_X/?utm_source=ig_web_copy_link	POV: empiezan a hablar de chicas, fiesta, diversión y clubes.	Desarrollo Personal	6,4 Millones	_.powerful_mindset._	2 de marzo	Desarrollo personal
https://www.instagram.com/reel/DBHFGyRuN6B/?utm_source=ig_web_copy_link	La vida después del contacto cero.	Desarrollo Personal	1,6 Millones	empoweredheradvice	14 de octubre de 2024	Desarrollo personal
https://www.instagram.com/reel/DJHebUVssxJ/?utm_source=ig_web_copy_link	Yo cuando alguien me falta el respeto y ahora tengo que mostrar mis genes del lado de mi padre.	Desarrollo Personal	4,2 Millones	women_reminder	1 de mayo	Desarrollo personal
https://www.instagram.com/reel/DKj_0hYRVZZ/?utm_source=ig_web_copy_link	30 cosas para hacer solo después de una ruptura que te ayudan a sanar y sentirte más fuerte.	Desarrollo Personal	1,2 Millones	sara.myselfment	6 de junio de 2024	Desarrollo personal
https://www.instagram.com/reel/DNaRaACMTOS/?utm_source=ig_web_copy_link	Y llenar tu copa antes de llenar la de los demás.	Desarrollo Personal	1,8 Millones	martin_kto	hace 4 días	Desarrollo personal
https://www.instagram.com/reel/C_sodJduKC6/?utm_source=ig_web_copy_link	Solo hay tres tipos de personas en tu vida.	Desarrollo Personal	8,2 Millones	jesssbaird	9 de septiembre de 2024	Desarrollo personal
https://www.instagram.com/reel/C9dYbIXSg_a/?utm_source=ig_web_copy_link	Una palabra para cambiar tu vida.	Desarrollo Personal	2,1 Millones	jefferson_fisher	16 de julio de 2024	Desarrollo personal
https://www.instagram.com/reel/DIrGjhhORYO/?utm_source=ig_web_copy_link	Nadie está más estresado que alguien que ha visto su potencial y sabe que no lo está alcanzando.	Desarrollo Personal	30,5 Millones	itsnike	20 de abril	Desarrollo personal
https://www.instagram.com/reel/DKrZ3KIS_gV/?utm_source=ig_web_copy_link	¿Cuál es tu mayor...?	Desarrollo Personal	6,8 Millones	wins.ways	9 de junio	Desarrollo personal
https://www.instagram.com/reel/DJmPRVMSoD8/?utm_source=ig_web_copy_link	Mira esto, y tal vez nunca vuelvas a ver el estrés de la misma manera.	Desarrollo Personal	29,1 Millones	desitherapyy	13 de mayo	Desarrollo personal
https://www.instagram.com/reel/DDzatSJxztH/?utm_source=ig_web_copy_link	Me robaron la oportunidad.	Desarrollo Personal	7,5 Millones	maxwilliams	20 de diciembre de 2024	Desarrollo personal
https://www.instagram.com/reel/DCKPSj3xCbj/?utm_source=ig_web_copy_link	ESTAR EN FORMA MUESTRA MÁS QUE SOLO UN CUERPO BONITO...	Desarrollo Personal	1,5 Millones	supacoopaaa	9 de noviembre de 2024	Desarrollo personal
https://www.instagram.com/reel/DJSa1g6zCWJ/?utm_source=ig_web_copy_link	Él todavía está dentro de ti. Hazlo por él.	Desarrollo Personal	4,3 Millones	drive.ambition	6 de mayo	Desarrollo personal
https://www.instagram.com/reel/DB185SSSS6x/?utm_source=ig_web_copy_link	Una rara conversación honesta con un evitativo distante.	Desarrollo Personal	3,1 Millones	improvement_camp	2 de noviembre de 2024	Desarrollo personal
https://www.instagram.com/reel/DF81pZhIFQz/?utm_source=ig_web_copy_link	Si renuncias a tus sueños...	Desarrollo Personal	3,8 Millones	defeathebeast	12 de febrero de 2025	Desarrollo personal
https://www.instagram.com/reel/Ci0HKxLA4Ip/?utm_source=ig_web_copy_link	Ese es mi mayor logro en la vida.	Desarrollo Personal	9,7 Millones	newmentalities	22 de septiembre de 2022	Desarrollo personal
https://www.instagram.com/reel/Csn7DJaJDwE/?utm_source=ig_web_copy_link	"¿Qué tienes en mente, hermano? ""No hablas mucho estos días."""	Desarrollo Personal	3,7 Millones	itzzmeshivv	24 de mayo de 2023	Desarrollo personal
https://www.instagram.com/reel/DAUXIo6B6gd/?utm_source=ig_web_copy_link	5 LIBROS que me hicieron MILLONARIO.	Desarrollo Personal	1,3 Millones	robertherjavec	25 de septiembre de 2024	Desarrollo personal
https://www.instagram.com/reel/DKKTZRwMTOa/?utm_source=ig_web_copy_link	Las personas más inteligentes no trabajan más duro, aprenden más rápido.	Desarrollo Personal	2,8 Millones	the_betteryou_journey	27 de mayo	Desarrollo personal
https://www.instagram.com/reel/DDpIKn2y2oR/?utm_source=ig_web_copy_link	El animal en que me convierto a las 2 am.	Desarrollo Personal	1,7 Millones	crackwithswag	16 de diciembre de 2024	Desarrollo personal
https://www.instagram.com/reel/DLHt42vtMWc/?utm_source=ig_web_copy_link	CONTRIBUYE PRIMERO.	Desarrollo Personal	35,8 Millones	thrivenow._	20 de junio	Desarrollo personal
https://www.instagram.com/reel/DLfZ8oQMdB6/?utm_source=ig_web_copy_link	POV: Cuando la caída es tan dura que tengo que recordar estas escenas...	Desarrollo Personal	2,5 Millones	executemind	29 de junio	Desarrollo personal
https://www.instagram.com/reel/DNDI7pfTR8V/?utm_source=ig_web_copy_link	NO PUEDES VOLVERTE CONFIADO SIN ARREGLAR ESTAS 4 COSAS.	Desarrollo Personal	1,1 Millones	vishlogy	7 de agosto	Desarrollo personal
https://www.instagram.com/reel/CYjF1xjlLJz/?utm_source=ig_web_copy_link	La historia del granjero chino, ¿la has visto?	Desarrollo Personal	2,4 Millones	jimrohn.page	10 de enero de 2022	Desarrollo personal
https://www.instagram.com/reel/C2T7LPCrj1y/?utm_source=ig_web_copy_link	Muchos hombres han perdido buenos años siendo leales a mujeres tóxicas.	Desarrollo Personal	2,2 Millones	alpha_goku1	20 de enero de 2024	Desarrollo personal
https://www.instagram.com/reel/C2SATSyyUlR/?utm_source=ig_web_copy_link	Mantén a tus hermanos cerca. Muévanse juntos como un tanque.	Desarrollo Personal	1,3 Millones	yr.vro	19 de enero de 2024	Desarrollo personal
https://www.instagram.com/reel/DFpj7CUzFQP/?utm_source=ig_web_copy_link	Yo viendo a esta generación...	Desarrollo Personal	1,5 Millones	_elevatedaily_	4 de febrero de 2025	Desarrollo personal
https://www.instagram.com/reel/C2HMrAwSWxk/?utm_source=ig_web_copy_link	Una mujer que realmente te ama está dispuesta a cambiar los hábitos que te molestan.	Desarrollo Personal	2,7 Millones	wru.agency	15 de enero de 2024	Desarrollo personal
https://www.instagram.com/reel/DMzb5huJxWT/?utm_source=ig_web_copy_link	SI NACISTE EN AGOSTO.	Desarrollo Personal	1,5 Millones	ashtartashi	13 de agosto de 2024	Desarrollo personal
https://www.instagram.com/reel/DJlafiwIjXq/?utm_source=ig_web_copy_link	Mi vida cambió cuando entendí esto:	Desarrollo Personal	6,7 Millones	fanclipsofderi	13 de mayo	Desarrollo personal
https://www.instagram.com/reel/DLSgmYBNqsH/?utm_source=ig_web_copy_link	Eliminaré a cualquiera de mi vida para proteger la paz por la que he trabajado tanto. Nadie me sacó de la oscuridad. Lo hice solo.	Desarrollo Personal	3,8 Millones	mindsetauthority	24 de junio de 2025	Desarrollo personal
https://www.instagram.com/reel/DL0E1sKp3_b/?utm_source=ig_web_copy_link	No porque busque algo a cambio.	Desarrollo Personal	1 Millón	liveinthemoment12	7 de julio	Desarrollo personal
https://www.instagram.com/reel/DMc1aEPBeDO/?utm_source=ig_web_copy_link	Te reto a perder peso en 21 días.	Desarrollo Personal	5,6 Millones	strenthic_	23 de julio	Desarrollo personal
https://www.instagram.com/reel/DKy1y_aT_WK/?utm_source=ig_web_copy_link	SE ME PUSO LA PIEL DE GALLINA AL ESCUCHAR ESTO...	Desarrollo Personal	2,1 Millones	belmarthinking	12 de junio	Desarrollo personal
https://www.instagram.com/reel/DGTU3-iM9JV/?utm_source=ig_web_copy_link	5 maneras de hackear tu cuerpo.	Desarrollo Personal	97,1 Millones	mental.fitness.gym	20 de febrero	Desarrollo personal
https://www.instagram.com/reel/DKRs8qQs9a3/?utm_source=ig_web_copy_link	Tu mentalidad se muestra en cómo manejas el caos.	Desarrollo Personal	4,3 Millones	alphamotivation	30 de mayo	Desarrollo personal
https://www.instagram.com/reel/DIjr_m0TPQF/?utm_source=ig_web_copy_link	Él todavía está dentro de ti. Hazlo por él.	Desarrollo Personal	12,9 Millones	growth.withlucas	17 de abril	Desarrollo personal
https://www.instagram.com/reel/DHTWfv1hYJY/?utm_source=ig_web_copy_link	La vida es mejor cuando nadie sabe lo que haces.	Desarrollo Personal	44,8 Millones	elevateluxur	17 de marzo	Desarrollo personal
https://www.instagram.com/reel/DNLOd4vhv2e/?utm_source=ig_web_copy_link	Cuatro palabras que cambiarán tu vida.	Desarrollo Personal	2,8 Millones	robdialjr	10 de agosto	Desarrollo personal
https://www.instagram.com/reel/DL5CvCSokt1/?utm_source=ig_web_copy_link	El cambio de mentalidad que hizo a Tom Brady una leyenda.	Desarrollo Personal	5,3 Millones	success.mindset.impact	9 de julio	Desarrollo personal
https://www.instagram.com/reel/DH-RsvCTTOA/?utm_source=ig_web_copy_link	Valora a la gente por su mentalidad, no por su apariencia.	Desarrollo Personal	14,7 Millones	dreamsandglory	3 de abril	Desarrollo personal
https://www.instagram.com/reel/DKXwv0atVO0/?utm_source=ig_web_copy_link	Mujeres, créanme cuando digo: la falta de disciplina propia es la falta de una relación.	Desarrollo Personal	2,3 Millones	thesadiapsychology	2 de junio	Desarrollo personal
https://www.instagram.com/reel/DKCNMkCz3LS/?utm_source=ig_web_copy_link	CUANDO ENTRAS A TRABAJAR VIÉNDOTE MÁS RICO QUE TU JEFE.	Desarrollo Personal	22,7 Millones	frustratedbillions	24 de mayo	Desarrollo personal
https://www.instagram.com/reel/DI-9GmEzKpL/?utm_source=ig_web_copy_link	SOLTÉ MI TELÉFONO DESPUÉS DE ESCUCHAR ESTO...	Desarrollo Personal	2,4 Millones	belmarthinking	28 de abril	Desarrollo personal
https://www.instagram.com/reel/DMCDadCCVOI/?utm_source=ig_web_copy_link	Porque no importa cuán inteligente o capaz seas...	Desarrollo Personal	3 Millones	zaraayazofficial	20 de julio	Desarrollo personal
https://www.instagram.com/reel/DL7ZgPbTYyr/?utm_source=ig_web_copy_link	Un error y el mundo olvida todo.	Desarrollo Personal	1,8 Millones	stacktomillion	10 de julio de 2025	Desarrollo personal
https://www.instagram.com/reel/DF7l7u0TNMG/?utm_source=ig_web_copy_link	Mamá, ¿por qué no somos tan ricos?	Desarrollo Personal	1,5 Millones	chainmyveins_	11 de febrero	Desarrollo personal
https://www.instagram.com/reel/DJPL7jHJtx4/?utm_source=ig_web_copy_link	Por una cosa que hiciste...	Desarrollo Personal	1,4 Millones	txtedominion	4 de mayo	Desarrollo personal
https://www.instagram.com/reel/DK4nMIHPXdO/?utm_source=ig_web_copy_link	Una tragedia cuando una mente madura, un corazón romántico y un alma egoísta están en el mismo cuerpo.	Desarrollo Personal	1,9 Millones	kangz._.1	14 de junio	Desarrollo personal
https://www.instagram.com/reel/DHKAsKYS5Ho/?utm_source=ig_web_copy_link	MÁS QUE LA PERSONA PROMEDIO.	Desarrollo Personal	7,3 Millones	motiversity	14 de marzo	Desarrollo personal
https://www.instagram.com/reel/DLdIVxmy5IL/?utm_source=ig_web_copy_link	SÉ QUIÉN ES FALSO Y QUIÉN ES REAL.	Desarrollo Personal	2,9 Millones	notradeoff	28 de junio	Desarrollo personal
https://www.instagram.com/reel/DFyPYvVzVPY/?utm_source=ig_web_copy_link	PARTE DE LA EDUCACIÓN.	Desarrollo Personal	4,1 Millones	legacykeeper.in	8 de febrero	Desarrollo personal
https://www.instagram.com/reel/C64HpPjMFH5/?utm_source=ig_web_copy_link	SI TODOS LOS TRABAJOS PAGARAN LO MISMO, ¿QUÉ HARÍAS?	Desarrollo Personal	15,3 Millones	wethinkdeeply	12 de mayo de 2024	Desarrollo personal
https://www.instagram.com/reel/DK2UjibtLYB/?utm_source=ig_web_copy_link	15 cosas que hacer solo después de una ruptura.	Desarrollo Personal	7,8 Millones	niteshsharma ig	13 de junio	Desarrollo personal
https://www.instagram.com/reel/DKwyjYWRN3r/?utm_source=ig_web_copy_link	Tyler Perry dice que debes AMAR a la familia A DISTANCIA.	Desarrollo Personal	4,5 Millones	olizarchy	11 de junio	Desarrollo personal
https://www.instagram.com/reel/DKWEz01P72k/?utm_source=ig_web_copy_link	Escribí la última ecuación mal a propósito.	Desarrollo Personal	8,2 Millones	hartwegdaniel	1 de junio	Desarrollo personal
https://www.instagram.com/reel/DJIF7ebTgYL/?utm_source=ig_web_copy_link	Piensa como un gánster, habla como un abogado.	Desarrollo Personal	6,5 Millones	minigwax	2 de mayo	Desarrollo personal
https://www.instagram.com/reel/DJcFapOoFLG/?utm_source=ig_web_copy_link	El éxito se trata de cuánto lo deseas.	Desarrollo Personal	6,4 Millones	ronaldo_mindset 7	9 de mayo	Desarrollo personal
https://www.instagram.com/reel/C3-e4acrDdB/?utm_source=ig_web_copy_link	Lo que desearía haber sabido a los 19 en lugar de a los 44...	Desarrollo Personal	19,1 Millones	jenlatch	1 de marzo de 2024	Desarrollo personal
https://www.instagram.com/reel/C30vhUIOiVH/?utm_source=ig_web_copy_link	El número uno es Flex Jobs.	Desarrollo Personal	5,8 Millones	hustle.jen	27 de febrero de 2024	Desarrollo personal
https://www.instagram.com/reel/DKMzy2PtkmM/?utm_source=ig_web_copy_link	Yo orando para que mi papá viva hasta que tenga éxito y pueda devolverle todo lo que ha hecho por mí.	Desarrollo Personal	4 Millones	jointatesplatform	28 de mayo	Desarrollo personal
https://www.instagram.com/reel/DK7n_Fhz_zg/?utm_source=ig_web_copy_link	Solo quiero un hombre leal.	Desarrollo Personal	1,5 Millones	profitagnosis	15 de junio	Desarrollo personal
https://www.instagram.com/reel/DKtiUxhxYAb/?utm_source=ig_web_copy_link	¿El amor es el mejor sentimiento? Nah. Prueba un Rolex en la muñeca de papá y una bolsa Gucci en la mano de mamá.	Desarrollo Personal	10,5 Millones	raix_empire	10 de junio	Desarrollo personal
https://www.instagram.com/reel/DNMEfmPMO3Q/?utm_source=ig_web_copy_link	Es 2060 y los nietos te respetan porque eres la razón de la riqueza generacional de la familia.	Desarrollo Personal	2 Millones	riseco.in	11 de agosto	Desarrollo personal
https://www.instagram.com/reel/CnhUSIUP_LJ/?utm_source=ig_web_copy_link	CITAS PARA RECORDAR ANTES DE TOMAR ALGO PERSONAL.	Desarrollo Personal	1,1 Millones	peaceful_barb	17 de enero de 2023	Desarrollo personal
https://www.instagram.com/reel/DJE5-_zudqG/?utm_source=ig_web_copy_link	Sé esa chica. Sé la que motiva y levanta a los demás. El mundo ya tiene suficientes haters.	Desarrollo Personal	3,9 Millones	ladyleaderlounge	30 de abril	Desarrollo personal
https://www.instagram.com/reel/DLdUiArP2Ce/?utm_source=ig_web_copy_link	"Este hombre es la definición de ""solo trabajo aquí""."	Desarrollo Personal	27,1 Millones	wealth.manx	29 de junio	Desarrollo personal
https://www.instagram.com/reel/Cim8NVYDMHw/?utm_source=ig_web_copy_link	Si quieres cumplidos...	Desarrollo Personal	6 Millones	jayshetty	17 de septiembre de 2022	Desarrollo personal
https://www.instagram.com/reel/Ch-TeCZIpSe/?utm_source=ig_web_copy_link	Sé paciente contigo mismo.	Desarrollo Personal	1,5 Millones	cuttinoslife	1 de septiembre de 2022	Desarrollo personal
https://www.instagram.com/reel/CjTIJ8fjbL5/?utm_source=ig_web_copy_link	Cómo liberarte del miedo.	Desarrollo Personal	1 Millón	doctorshefali	4 de octubre de 2022	Desarrollo personal
https://www.instagram.com/reel/CgzO-toAzCv/?utm_source=ig_web_copy_link	Nos encanta ver esto.	Desarrollo Personal	2 Millones	goal.cast	3 de agosto de 2022	Desarrollo personal
https://www.instagram.com/reel/ChvKElMpFlL/?utm_source=ig_web_copy_link	La peor pregunta que podrías hacerle a una persona de color.	Desarrollo Personal	1,2 Millones	deshaunabarber	27 de agosto de 2022	Desarrollo personal
https://www.instagram.com/reel/Cbs6HRdAgkk/?utm_source=ig_web_copy_link	¿Alguna vez escuchaste de Abraham Hicks y la regla de los 17 segundos?	Desarrollo Personal	2,4 Millones	goal.cast	30 de marzo de 2022	Desarrollo personal
https://www.instagram.com/reel/DKwyjYWRN3r/?utm_source=ig_web_copy_link	Tyler Perry dice que debes AMAR a la familia A DISTANCIA.	Desarrollo Personal	4,5 Millones	olizarchy	11 de junio	Desarrollo personal
https://www.instagram.com/reel/DJG8PqjPAAO/?utm_source=ig_web_copy_link	motivación diaria, hábitos de éxito, establecimiento de metas, mentalidad de crecimiento.	Desarrollo Personal	11,1 Millones	onedaybillionaires	1 de mayo	Desarrollo personal
https://www.instagram.com/reel/DKe1ombveiy/?utm_source=ig_web_copy_link	Controla tu mente.	Desarrollo Personal	4,5 Millones	archives.mentality	4 de junio	Desarrollo personal
https://www.instagram.com/reel/DLTm8jWyjIZ/?utm_source=ig_web_copy_link	Mentalidad pobre vs mentalidad rica.	Desarrollo Personal	1,9 Millones	elrealista963	25 de junio	Desarrollo personal
https://www.instagram.com/reel/DHOmAGvsLLe/?utm_source=ig_web_copy_link	Lo que no estás cambiando, lo estás eligiendo.	Desarrollo Personal	6,3 Millones	bleu.rays	15 de marzo	Desarrollo personal
https://www.instagram.com/reel/DGda6tlC_p6/?utm_source=ig_web_copy_link	La verdad sobre mujeres fuertes y hombres alfa | Balance de energía masculina y femenina.	Desarrollo Personal	1,6 Millones	successverse	24 de febrero	Desarrollo personal
https://www.instagram.com/reel/DAWKRvVOSeU/?utm_source=ig_web_copy_link	Tus acciones de hoy determinarán tu mañana.	Desarrollo Personal	2,1 Millones	supacoo paaa	25 de septiembre de 2024	Desarrollo personal
https://www.instagram.com/reel/DEVEMA2xXOp/?utm_source=ig_web_copy_link	Energía 2025: demasiado ocupado regando mi propio césped para fijarme si el tuyo está más verde.	Desarrollo Personal	2,6 Millones	dailydoseof.rose	2 de enero	Desarrollo personal
https://www.instagram.com/reel/DJTY4HeNVzV/?utm_source=ig_web_copy_link	Tu cuerpo puede lograr cualquier cosa, si tu ego lo toma en serio.	Desarrollo Personal	4,1 Millones	hustlevolvex	6 de mayo	Desarrollo personal
https://www.instagram.com/reel/DKe66GfStso/?utm_source=ig_web_copy_link	POV: hombres después de perderlo todo.	Desarrollo Personal	2,9 Millones	millionairesbranch	4 de junio	Desarrollo personal
https://www.instagram.com/reel/DKR5GB4xV4V/?utm_source=ig_web_copy_link	Bro no lo esperaba.	Desarrollo Personal	2,3 Millones	successroyals	30 de mayo	Desarrollo personal
https://www.instagram.com/reel/DKBtchqR4yb/?utm_source=ig_web_copy_link	La gente no ve tu corazón.	Desarrollo Personal	3,7 Millones	richgirldigitalera	24 de mayo	Desarrollo personal
https://www.instagram.com/reel/DKUjbI8PEk-/?utm_source=ig_web_copy_link	Bro la cocinó con LÓGICA.	Desarrollo Personal	4,1 Millones	successwithattitudes	31 de mayo	Desarrollo personal
https://www.instagram.com/reel/DKXFjvJvgkQ/?utm_source=ig_web_copy_link	Bro apareció de la nada y volteó la mesa como un jefe.	Desarrollo Personal	1,4 Millones	successwithattitudes	1 de junio	Desarrollo personal
https://www.instagram.com/reel/DKKd47dNayc/?utm_source=ig_web_copy_link	POV: después de darse cuenta que serán los primeros en su linaje en alcanzar 8 cifras y tener un V12.	Desarrollo Personal	2 Millones	jointates platform	27 de mayo	Desarrollo personal
https://www.instagram.com/reel/DK7U25RhtFc/?utm_source=ig_web_copy_link	"Chicas después de cumplir 18+: ""¿Carrera o matrimonio?"""	Desarrollo Personal	2,4 Millones	5uccesshunger	15 de junio	Desarrollo personal
https://www.instagram.com/reel/DISiJOKpMEW/?utm_source=ig_web_copy_link	El crecimiento se siente como guerra porque estás luchando contra tu nueva identidad.	Desarrollo Personal	1 Millón	williammotivation	11 de abril	Desarrollo personal
https://www.instagram.com/reel/DKgoggJO4aZ/?utm_source=ig_web_copy_link	"NUNCA FUE ""UNA COINCIDENCIA""."	Desarrollo Personal	1,2 Millones	jointatesplatform	5 de junio	Desarrollo personal
https://www.instagram.com/reel/DJ8Lwkho2Ke/?utm_source=ig_web_copy_link	Roles y responsabilidades de los hijos de Ambani.	Desarrollo Personal	1,7 Millones	growlife.abhishek	22 de mayo	Desarrollo personal
https://www.instagram.com/reel/C_BdoXdS4QL/?utm_source=ig_web_copy_link	Di la cosa rara.	Desarrollo Personal	15,7 Millones	iamsarahbriggs	23 de agosto de 2024	Desarrollo personal
https://www.instagram.com/reel/DBwFO91OtBS/?utm_source=ig_web_copy_link	El niño que debe sacar A’s y comportarse perfecto para recibir amor, se convierte en adulto que...	Desarrollo Personal	1 Millón	the_studycoach	30 de octubre de 2024	Desarrollo personal
https://www.instagram.com/reel/DMIP7jQN4gt/?utm_source=ig_web_copy_link	3 años después:	Desarrollo Personal	3,1 Millones	byariaemily	15 de julio	Desarrollo personal
https://www.instagram.com/reel/DLZqb9iTCHB/?utm_source=ig_web_copy_link	ME IMPACTÓ CUANDO ÉL DIJO...	Desarrollo Personal	2,6 Millones	belmar thinking	27 de junio	Desarrollo personal
https://www.instagram.com/reel/DNN1W7zu6WX/?utm_source=ig_web_copy_link	Cuando piensas que finalmente controlas las cosas y la vida te lanza otra trama.	Desarrollo Personal	5,1 Millones	thesplitcoach	11 de agosto	Desarrollo personal
https://www.instagram.com/reel/C_Ea_d0gQ-3/?utm_source=ig_web_copy_link	Dicen que cuando un payaso se muda a un palacio...	Desarrollo Personal	1 Millón	katrinakavvalos	25 de agosto de 2024	Desarrollo personal
https://www.instagram.com/reel/DE8qj32TfTP/?utm_source=ig_web_copy_link	LOS SUEÑOS NO FUNCIONAN A MENOS QUE TÚ LO HAGAS. Todo depende de TI.	Desarrollo Personal	1,4 Millones	fiftyandfearless	18 de enero	Desarrollo personal
https://www.instagram.com/reel/DBn6nixN-BC/?utm_source=ig_web_copy_link	NO PUBLIQUES NUNCA	Redes Sociales	2.7 Millones	simone_tonazzo	27 de octubre de 2024	Marketing
https://www.instagram.com/reel/DFTIUX_v3su/?utm_source=ig_web_copy_link	tu cara debería ser	Redes Sociales	1.3 Millones	kevinqvdang	26 de enero	Marketing
https://www.instagram.com/reel/DEKtve9Pd-Z/?utm_source=ig_web_copy_link	EL MEJOR MOMENTO para publicar en redes sociales	Redes Sociales	1.1 Millones	neilpatel	29 de diciembre de 2024	Marketing
